Assembly_Num,Source,Target,Weight
제4대,배성기,변진갑,31
제4대,우희창,이정휴,31
제헌,신익희,유성갑,31
제4대,구용서,이영언,31
제2대,곽의영,장택상,31
제2대,조봉암,황호현,31
제3대,곽의영,이기붕,31
제3대,박용익,양영주,31
제4대,윤우경,최용근,31
제2대,전진한,조봉암,31
제헌,김상덕,신익희,31
제4대,이갑식,조한백,31
제헌,김약수,장병만,31
제2대,윤치영,황병규,31
제4대,민관식,이종판,31
제4대,양일동,이호진,31
제3대,류진산,장경근,31
제헌,김동원,이재학,31
제4대,류지원,이철승,31
제헌,윤치영,이석주,31
제4대,박종식,이영희,31
제4대,김상도,임문석,31
제2대,서범석,윤치영,30
제3대,박만원,인태식,30
제2대,이진수,장택상,30
제2대,신익희,정남국,30
제2대,신익희,전진한,30
제4대,문종두,오길영,30
제3대,정준,최순주,30
제3대,김선태,이기붕,30
제3대,김도연,이기붕,30
제4대,안균섭,이정휴,30
제4대,김원태,김주묵,30
제헌,윤치영,황호현,30
제4대,김정렬,하태환,30
제4대,서범석,서상준,30
제2대,윤치영,황성수,30
제3대,민영남,송방용,30
제헌,신익희,황호현,30
제3대,김철안,이기붕,30
제3대,이충환,조만종,30
제4대,강영훈,강정규,30
제4대,우희창,하태환,30
제4대,이재학,주요한,30
제4대,손석래,이은태,30
제4대,김선태,전창희,30
제3대,박흥규,조경규,30
제2대,김유택,신익희,30
제헌,박해극,윤치영,30
제4대,김상돈,한희석,30
제3대,강성태,이충환,30
제2대,남송학,장택상,30
제4대,변진갑,임차주,30
제헌,김동원,이주형,30
제4대,송인상,이종남,30
제4대,서정귀,정존수,29
제4대,박병배,원용덕,29
제4대,김동욱,김두진,29
제헌,신익희,윤석구,29
제4대,강영훈,우희창,29
제2대,신익희,이춘기,29
제3대,이기붕,장경근,29
제4대,유성권,유용식,29
제2대,서이환,장택상,29
제3대,양일동,인태식,29
제헌,김동원,정해준,29
제헌,박우경,신익희,29
제4대,김상도,김성근,29
제3대,조경규,조정환,29
제헌,김약수,유진홍,29
제4대,임문석,최재섭,29
제2대,정순조,조봉암,29
제4대,안광훈,이정휴,29
제3대,윤치영,조경규,29
제4대,안용백,최재유,29
제4대,김상도,서범석,29
제4대,문종두,이동희,29
제2대,이용설,장택상,29
제4대,김의창,박흥규,29
제헌,윤치영,조종승,29
제3대,박용익,신행용,29
제4대,김동순,나판수,29
제4대,김창우,김학준,29
제헌,신익희,이훈구,29
제3대,이충환,최재유,29
제3대,이재학,현석호,29
제3대,백남식,이철승,29
제헌,김수선,윤치영,29
제3대,박만원,최용근,29
제3대,김의준,조경규,29
제4대,김훈,손도심,29
제4대,서범석,한희석,29
제헌,김효석,신익희,29
제4대,김석진,양일동,29
제2대,박성하,신익희,29
제2대,정재완,조봉암,29
제헌,이진수,조국현,29
제4대,신현확,정재완,29
제4대,임철호,정준,29
제2대,윤성순,조봉암,28
제3대,이철승,황성수,28
제4대,송인상,원용석,28
제헌,윤치영,황두연,28
제헌,김동원,신상학,28
제4대,안용백,윤택중,28
제헌,박상영,신익희,28
제2대,윤치영,전진한,28
제4대,박세경,임철호,28
제3대,박용익,조경규,28
제2대,오하영,허남수,28
제4대,박병배,우희창,28
제4대,김원규,이형모,28
제3대,김현철,이태용,28
제4대,박만원,정준,28
제3대,김현철,이철승,28
제4대,이갑식,이재형,28
제2대,박성하,조봉암,28
제3대,이기붕,이인,28
제2대,김지태,윤치영,28
제4대,이재학,임철호,28
제2대,윤치영,홍창섭,28
제4대,김두진,최인규,28
제3대,구용서,박만원,28
제4대,손재형,윤택중,28
제2대,신익희,임문환,28
제3대,김영선,조경규,28
제3대,변진갑,이충환,28
제4대,김상도,한옥신,28
제헌,신익희,이항발,28
제4대,이영희,이태용,28
제4대,손석래,정중섭,28
제3대,이재학,조순,28
제3대,김종신,유봉순,28
제4대,김봉진,임문석,28
제헌,김약수,최윤동,28
제2대,신용욱,신익희,28
제3대,조경규,황성수,28
제4대,강영훈,박병배,28
제4대,박만원,정성태,28
제3대,김의준,이기붕,28
제4대,이철승,천병규,28
제2대,신익희,임기봉,28
제3대,이재학,조병옥,28
제3대,이기붕,이호,28
제2대,장면,장택상,28
제3대,김현철,박흥규,27
제4대,김두진,변진갑,27
제2대,신태익,조봉암,27
제4대,김준연,한희석,27
제3대,김형근,조경규,27
제4대,김현철,박해정,27
제헌,신익희,이재학,27
제3대,곽상훈,조병옥,27
제4대,이호진,조순,27
제3대,신행용,조경규,27
제2대,김지태,조봉암,27
제헌,김약수,이석주,27
제3대,김종신,조만종,27
제4대,윤명운,이재학,27
제3대,조경규,천병규,27
제2대,김유택,장택상,27
제4대,나판수,손문경,27
제4대,이재학,장택상,27
제3대,김익기,조경규,27
제3대,김상돈,황성수,27
제헌,김약수,조봉암,27
제4대,이재학,홍진기,27
제4대,조영규,한희석,27
제3대,권중돈,이기붕,27
제헌,신익희,이강우,27
제3대,이충환,최병권,27
제3대,이재학,장택상,27
제4대,박흥규,한광석,27
제헌,윤치영,이석,27
제4대,이재학,이재형,27
제3대,김영선,박용익,27
제2대,장택상,장홍염,27
제3대,이익흥,황성수,27
제2대,김영선,신익희,27
제4대,김석진,박흥규,27
제4대,유경인,이원장,27
제4대,김동순,민관식,27
제2대,임용순,조봉암,27
제4대,김경술,정중섭,27
제헌,서이환,윤치영,27
제2대,권중돈,신익희,27
제3대,남흥우,송방용,26
제3대,이기붕,이영희,26
제4대,민병기,박흥규,26
제2대,서범석,장택상,26
제2대,윤성순,윤치영,26
제헌,김약수,이구수,26
제3대,박정근,오임근,26
제3대,송방용,인태식,26
제3대,백남식,최순주,26
제3대,문종두,조경규,26
제3대,최순주,홍창섭,26
제헌,윤치영,진헌식,26
제2대,김영선,조봉암,26
제4대,송요찬,유용식,26
제4대,유옥우,정재설,26
제4대,김상도,김재곤,26
제헌,윤치영,임영신,26
제3대,이기붕,장택상,26
제3대,곽상훈,조용순,26
제4대,문종두,최용근,26
제4대,서상준,이영희,26
제헌,신상학,신익희,26
제4대,오임근,이갑식,26
제2대,서상덕,조봉암,26
제헌,권승렬,신익희,26
제4대,오임근,유옥우,26
제4대,신규식,이근직,26
제4대,배경주,이필호,26
제헌,김동원,민경식,26
제4대,김주묵,이종수,26
제헌,유성갑,윤치영,26
제4대,고담용,최인규,26
제3대,곽상훈,김영찬,26
제3대,김종신,정재설,26
제4대,조재천,홍진기,26
제3대,김영찬,최순주,26
제3대,소선규,최순주,26
제4대,김효창,류청,26
제4대,구태회,이갑식,26
제4대,양일동,최용근,25
제2대,신익희,윤택중,25
제3대,박정근,박흥규,25
제3대,김도연,이재학,25
제3대,송방용,정규상,25
제2대,강경옥,신익희,25
제4대,우희창,이철승,25
제3대,박용익,이충환,25
제3대,소선규,이익흥,25
제2대,송방용,윤치영,25
제2대,윤치영,임기봉,25
제3대,이형진,정명섭,25
제헌,김약수,이원홍,25
제3대,이선근,조경규,25
제4대,박찬현,이갑식,25
제3대,권성기,송방용,25
제2대,변영태,장택상,25
제4대,손석두,송인상,25
제헌,김약수,유성갑,25
제4대,계광순,박만원,25
제4대,최경남,최병권,25
제4대,신규식,임차주,25
제4대,김원태,박순석,25
제4대,박만원,송인상,25
제3대,김의창,송방용,25
제3대,이갑식,이기붕,25
제3대,김성호,조경규,25
제3대,김종신,조정환,25
제4대,김의준,이재학,25
제헌,김동원,김준연,25
제4대,박병배,신도성,25
제2대,노기용,신익희,25
제3대,김상도,이재학,25
제3대,박흥규,이형모,25
제헌,신익희,이승만,25
제2대,원용석,윤치영,25
제3대,박흥규,정상열,25
제4대,김재곤,김화수,25
제3대,윤형남,이기붕,24
제4대,박세경,진형하,24
제4대,권택상,이갑식,24
제4대,박세경,서일교,24
제4대,신언한,임철호,24
제헌,유진홍,윤치영,24
제4대,김석진,임철호,24
제4대,김봉렬,문종두,24
제4대,류청,전성천,24
제4대,김동욱,이재학,24
제4대,유용식,조일재,24
제2대,김석관,조봉암,24
제3대,김종신,조경규,24
제3대,민영남,이재학,24
제헌,김동원,이훈구,24
제4대,김의창,김진만,24
제헌,김동원,배중혁,24
제3대,신태권,조경규,24
제4대,윤택중,이존화,24
제4대,박창화,이영희,24
제4대,박해정,송인상,24
제3대,박도언,박만원,24
제4대,김선태,박영두,24
제3대,송방용,현석호,24
제4대,김의창,이만우,24
제헌,강선명,신익희,24
제4대,김선태,임철호,24
제3대,김현철,최용근,24
제헌,민경식,윤치영,24
제3대,이재학,이호,24
제4대,유영준,이필호,24
제2대,신익희,지청천,24
제4대,안용대,이갑식,24
제헌,김동원,유성갑,24
제3대,김익기,이기붕,24
제3대,조경규,최용근,24
제3대,박흥규,이태용,24
제4대,유용식,이두황,24
제3대,신의식,정명섭,24
제3대,서임수,이기붕,24
제2대,이종욱,조봉암,24
제3대,민영남,박용익,24
제헌,김동원,허정,24
제3대,박용익,이익흥,24
제헌,김동원,최윤동,24
제3대,박흥규,인태식,24
제2대,김정실,장택상,24
제3대,송방용,임철호,24
제헌,김재학,신익희,24
제3대,한희석,황성수,24
제4대,조정환,최용근,24
제4대,김재곤,정규상,24
제3대,서인홍,이충환,24
제4대,류순식,서범석,23
제3대,강승구,이기붕,23
제4대,김두진,송인상,23
제4대,민관식,이생우,23
제2대,김지태,신익희,23
제헌,김경도,김동원,23
제4대,김학준,박만원,23
제4대,김주묵,송원영,23
제헌,김약수,윤병구,23
제2대,윤치영,태완선,23
제3대,이충환,홍창섭,23
제3대,이재학,조정환,23
제2대,김용우,장택상,23
제헌,오석주,윤치영,23
제4대,김두진,홍진기,23
제헌,김약수,문시환,23
제3대,송방용,함두영,23
제3대,김춘호,황성수,23
제헌,김우식,윤치영,23
제4대,박만원,허윤수,23
제3대,이근직,조경규,23
제3대,정준모,조경규,23
제3대,오임근,한동석,23
제헌,문시환,백관수,23
제헌,김상순,윤치영,23
제2대,박철웅,신익희,23
제3대,이충환,조용순,23
제2대,윤재근,조봉암,23
제4대,정준,한희석,23
제헌,박우경,윤치영,23
제4대,이성호,최병권,23
제4대,이원장,조일재,23
제헌,김동원,서이환,23
제헌,김약수,허남수,23
제3대,강세형,이기붕,23
제4대,이만우,이영언,23
제4대,조영규,최용근,23
제4대,김준연,원용석,23
제헌,김명동,김약수,23
제헌,김약수,이주형,23
제3대,백한성,이기붕,23
제2대,장면,조봉암,23
제4대,조순,하태환,23
제2대,변진갑,엄상섭,23
제4대,이성호,이필호,23
제3대,유옥우,황성수,23
제3대,박해정,이재학,23
제4대,민관식,신도철,23
제헌,김동준,신익희,23
제3대,유옥우,이기붕,23
제4대,김원태,정헌주,22
제4대,김상도,이정용,22
제3대,권성기,박흥규,22
제3대,이충환,이호,22
제헌,김동원,윤길중,22
제2대,윤치영,이용설,22
제3대,조경규,최재유,22
제4대,김일환,문종두,22
제헌,김동원,김철,22
제4대,손도심,한희석,22
제3대,김원태,송방용,22
제4대,김동욱,박만원,22
제3대,윤인상,조경규,22
제3대,김종신,신행용,22
제4대,서임수,이철승,22
제2대,신용욱,조봉암,22
제3대,송방용,이호,22
제3대,김형근,이기붕,22
제2대,신익희,조중서,22
제2대,오의관,장택상,22
제4대,오재영,유용식,22
제4대,김선태,서득용,22
제4대,구흥남,천병규,22
제4대,김학준,이생우,22
제4대,문종두,이한빈,22
제3대,조경규,최창섭,22
제헌,김동원,김우식,22
제헌,서순영,신익희,22
제3대,송방용,양일동,22
제2대,윤치영,정남국,22
제3대,김준연,이기붕,22
제4대,유옥우,이근직,22
제4대,이태용,임철호,22
제3대,구흥남,조경규,22
제4대,김두진,유옥우,22
제4대,엄상섭,장경근,22
제헌,윤치영,이재형,22
제4대,송인상,이갑식,22
제4대,권중돈,이정휴,22
제4대,서범석,장병균,22
제3대,송방용,오림근,22
제2대,장택상,지연해,22
제4대,안용백,이존화,22
제4대,유성권,임철호,22
제3대,이기붕,황성수,22
제4대,이재학,정중섭,22
제4대,이재학,장경근,22
제헌,김약수,이재형,22
제헌,신익희,최국현,22
제헌,김철,신익희,22
제2대,신익희,최헌길,22
제2대,신익희,이용설,22
제4대,정남택,정재완,22
제3대,박만원,조병문,22
제3대,김준환,류진산,22
제4대,오표,조호갑,22
제4대,김선우,이상용,22
제4대,김동욱,한희석,22
제4대,나판수,조대훈,22
제3대,조경규,최병국,22
제3대,백남식,정상열,22
제2대,백낙준,조봉암,22
제4대,안균섭,하태환,22
제4대,변진갑,오임근,22
제4대,변진갑,황숙현,22
제헌,김약수,윤치영,21
제4대,김선태,한희석,21
제4대,류지원,우희창,21
제헌,김동원,김약수,21
제4대,김병윤,윤용구,21
제3대,박용익,최규남,21
제4대,문종두,최인규,21
제2대,김정두,조봉암,21
제4대,대위,조일재,21
제4대,윤형남,임철호,21
제2대,신태익,윤치영,21
제3대,이재학,인태식,21
제2대,이종영,조봉암,21
제2대,김봉재,장택상,21
제3대,송방용,황남팔,21
제4대,서범석,임철호,21
제4대,구용서,김원만,21
제2대,김익기,조봉암,21
제헌,김약수,김준연,21
제4대,민장식,이성주,21
제3대,이종수,정성태,21
제3대,이기붕,최갑환,21
제3대,곽상훈,박순석,21
제헌,김동원,김문평,21
제4대,곽의영,정명섭,21
제헌,문시환,신익희,21
제4대,김원태,최인규,21
제2대,윤치영,임영신,21
제4대,원용석,임문석,21
제4대,구용서,정규상,21
제4대,유기수,이태용,21
제4대,조순,한희석,21
제3대,류지원,이기붕,21
제3대,김정호,이기붕,21
제4대,강영훈,하태환,21
제3대,김성삼,이재학,21
제4대,구흥남,정재완,21
제4대,임문석,임철호,21
제4대,김철안,신규식,21
제4대,김선태,김치은,21
제4대,권오종,박용익,21
제2대,권중돈,장택상,21
제4대,강영훈,최병권,21
제4대,김의창,이형모,21
제4대,임철호,장택상,21
제4대,김원태,유승준,21
제3대,박만원,이기붕,21
제4대,박찬현,최용근,21
제헌,신익희,황윤호,21
제4대,김상도,서정귀,21
제4대,박만원,최용근,21
제헌,김약수,정해준,21
제3대,김선태,이재학,21
제3대,양영주,이재학,21
제헌,윤치영,이성득,21
제2대,신익희,엄병학,21
제2대,신익희,이채오,21
제4대,임철호,조한백,21
제4대,곽상훈,이재학,21
제3대,김영찬,송방용,21
제4대,이종수,정성태,21
제4대,권오종,이종수,21
제4대,김두진,정성태,21
제4대,김의준,홍진기,21
제헌,김약수,서상일,21
제4대,구흥남,김도연,21
제4대,신현확,유옥우,21
