Assembly_Num,Speaker,직책,Party,지역,소속위원회,당선횟수,기술,소득,노동,이민,이주,외국인,발언횟수,총어절수,기술_회기수,소득_회기수,노동_회기수,이민_회기수,이주_회기수,외국인_회기수,기술_빈도_1만어절당,소득_빈도_1만어절당,노동_빈도_1만어절당,이민_빈도_1만어절당,이주_빈도_1만어절당,외국인_빈도_1만어절당
제2대,김용무,의원,민주국민당,전남 무안갑,"",초선,0,0,0,0,0,0,2,472,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박해정,위원,민주당,경북 경산,"",4선,6,5,0,0,0,0,160,38086,4,6,2,0,0,0,1.58,1.31,0.0,0.0,0.0,0.0
제3대,윤우경,구황실재산관리사무국장,"","","","",0,0,0,0,0,0,2,690,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제3대,휴전협정,"","","","","",0,0,0,0,0,0,1,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김종규,문교분과위원장,자유당,경기 양주갑,"",초선,0,0,0,0,0,0,1,187,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,백형남,의원,대동청년당,전북 익산갑,"",초선,1,0,0,0,0,0,2,642,1,0,0,0,0,0,15.58,0.0,0.0,0.0,0.0,0.0
제4대,서한두,위원,자유당,경남 거창,"",초선,1,0,0,0,0,0,6,2990,1,0,0,0,0,0,3.34,0.0,0.0,0.0,0.0,0.0
제3대,법제실장,"","","","","",0,0,0,0,0,1,5,933,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,10.72
제2대,오한영,보건부장관,"","","","",0,0,0,0,0,0,1,348,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,박승하,의원,무소속,강원 춘성,"",초선,0,0,0,0,3,0,14,4740,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.33,0.0
제4대,김석진,의원,자유당,전남 해남을,"",초선,0,1,0,0,0,0,13,5984,3,2,0,0,0,0,0.0,1.67,0.0,0.0,0.0,0.0
제2대,부통령,"","","","","",0,0,0,0,0,0,3,1155,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이양수,증인,"","","","",0,0,0,0,0,0,16,908,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,장석윤,내무부장관,"","","","",0,0,0,0,0,0,8,3399,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,도진희,의원,자유당,경북 성주,"",초선,1,1,0,0,0,0,64,13424,1,1,0,0,0,0,0.74,0.74,0.0,0.0,0.0,0.0
제4대,본부에서,공군본부경리국장,"","","","",0,0,0,0,0,0,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,이승만,임시의장,대한독립촉성국민회,서울 동대문구갑,"",초선,0,0,0,0,0,0,39,1622,1,0,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제4대,신규식,농림위원장,자유당,전북 부안,"",재선,1,0,0,0,0,0,19,10514,10,4,2,0,0,0,0.95,0.0,0.0,0.0,0.0,0.0
제4대,손영수,위원,자유당,경남 하동,"",초선,0,0,0,0,0,0,50,4402,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,조정훈,의원,무소속,전북 남원,"",재선,1,0,0,0,0,0,4,3714,1,0,0,0,0,0,2.69,0.0,0.0,0.0,0.0,0.0
제4대,이태용,의원,민주당,충북 제천,"",4선,0,0,0,0,2,0,10,7119,6,0,0,0,1,0,0.0,0.0,0.0,0.0,2.81,0.0
제4대,서상준,총무국장,"","","","",47,4,0,2,0,2,309,23101,12,4,0,2,0,4,20.35,1.73,0.0,0.87,0.0,0.87
제4대,홍순희,의원,민주당,전북 고창을,"",초선,0,0,0,0,0,0,5,2092,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김성용,증인,"","","","",0,0,0,0,0,0,3,1537,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,최정우,사무총장,"","","","",7,0,0,0,0,0,40,3812,2,0,0,0,0,0,18.36,0.0,0.0,0.0,0.0,0.0
제2대,김인선,의원,애국단체연합회,제주 북제주갑,"",초선,1,0,0,0,0,0,17,4200,1,0,0,0,0,0,2.38,0.0,0.0,0.0,0.0,0.0
제4대,"",해군본부작전참모부장,"","","","",0,0,0,0,0,0,1,445,138,25,25,10,3,18,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",농림부장관,"","","","",0,0,0,0,0,0,5,116,94,35,22,8,8,20,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김지준,의원,자유당,충남 홍성,"",초선,0,0,0,0,0,0,4,971,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,최순주,재무부장관,"","","","",0,0,0,0,0,0,9,4806,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,이석기,위원,무소속,충남 부여군갑,"",3선,0,0,0,0,0,0,10,3673,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,변리,"","","","","",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,변진갑,"",무소속,전남 장성군,"",3선,0,0,0,0,0,0,1,63,5,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",운영위원장,"","","","",0,0,0,0,0,0,2,150,94,35,22,8,8,20,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",의장,"","","","",0,0,0,0,0,0,1,1,94,35,22,8,8,20,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이익흥,의원,자유당,경기 연천,"",초선,0,0,0,0,0,0,9,2451,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김장섭,의원,자유당,경북 영일군을,"",4선,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,임철호,농림장관,"","","","",0,0,0,0,0,0,2,172,7,1,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제헌,허정,의원,한국민주당,경남 부산을,"",초선,0,0,0,0,0,0,31,2968,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,박상운,상공부전기국장,"","","","",0,0,0,0,0,0,3,193,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,정년이,해군본부인사국장,"","","","",0,0,0,0,0,0,1,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,피감사자,"","","","","",0,0,0,0,0,0,4,288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이규성,공군본부관리국장,"","","","",1,0,0,0,0,0,14,512,2,0,0,0,0,0,19.53,0.0,0.0,0.0,0.0,0.0
제2대,안상한,의원,무소속,강원 횡성,"",초선,5,15,0,0,0,0,109,32771,5,3,0,0,0,0,1.53,4.58,0.0,0.0,0.0,0.0
제3대,김병순,의원,자유당,전남 해남군갑,"",4선,6,0,0,0,0,0,3,1862,1,0,0,0,0,0,32.22,0.0,0.0,0.0,0.0,0.0
제3대,이존화,위원,자유당,전북 완주군갑,"",재선,7,0,0,0,0,0,13,1602,4,0,0,0,0,1,43.7,0.0,0.0,0.0,0.0,0.0
제헌,홍성하,재정경제위원회위원장,한국민주당,서울 동대문구갑,"",초선,0,0,0,0,0,0,3,1366,12,18,7,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김원태,위원,자유당,충북 괴산군,"",3선,0,1,0,0,0,0,10,2440,1,2,0,0,0,1,0.0,4.1,0.0,0.0,0.0,0.0
제4대,김태동,부흥부조정국장,"","","","",2,0,0,0,0,0,16,1523,1,0,0,0,0,0,13.13,0.0,0.0,0.0,0.0,0.0
제4대,조정환,외무부장관,"","","","",3,0,0,10,0,0,35,8454,2,0,0,2,0,1,3.55,0.0,0.0,11.83,0.0,0.0
제2대,김웅진,의원,대한국민당,경기 화성을,"",재선,0,0,0,0,0,0,1,305,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김종규,"",자유당,경기 양주갑,"",초선,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김봉진,증인,"","","","",0,0,0,0,0,0,25,788,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,오길영,교통부경리국장,"","","","",0,0,0,0,0,0,16,366,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,류준상,의원,"","","","",0,0,0,0,0,0,2,111,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,변진갑,위원,무소속,전남 장성군,"",3선,0,0,0,0,0,0,3,1143,5,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,손준현,의원,자유당,충북 영동,"",초선,0,0,0,0,0,0,3,256,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,배은희,의원,대한국민당,경북 달성,"",초선,0,0,0,0,0,0,22,4627,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,하태환,위원,무소속,경북 포항,"",재선,5,0,0,0,0,0,31,4712,2,0,0,0,0,0,10.61,0.0,0.0,0.0,0.0,0.0
제3대,주불공사,"","","","","",0,0,0,0,0,0,1,160,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,반재현,의원,무소속,경북 청도,"",초선,0,0,0,0,0,0,1,132,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,주불공사,"","","","","",0,0,0,0,0,0,1,649,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,겸경도,의원,"","","","",0,0,0,0,0,0,1,240,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,변진갑,농림위원장,자유당,전남 장성군,"",3선,0,3,0,0,1,0,8,9718,2,2,0,0,1,0,0.0,3.09,0.0,0.0,1.03,0.0
제4대,조영규,의원,민주당,전남 영광군,"",4선,1,0,0,0,0,0,93,18981,7,4,2,0,0,1,0.53,0.0,0.0,0.0,0.0,0.0
제3대,이충환,예결위원장,자유당,충북 진천군,"",6선,0,0,0,0,0,0,1,3,24,8,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0
제3대,이태용,의원,자유당,충북 제천,"",4선,0,0,0,0,0,0,16,9606,1,5,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제헌,기록원,"","","","","",0,0,0,0,0,0,3,104,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",농림위원장,"","","","",4,2,0,0,0,0,35,9808,94,35,22,8,8,20,4.08,2.04,0.0,0.0,0.0,0.0
제헌,성낙서,의원,대한독립촉성국민회,충남 대전,"",초선,0,0,0,0,0,0,5,300,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,윤우경,구황실관리국장,"","","","",0,0,0,0,0,1,1,119,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,84.03
제2대,데는,"","","","","",0,0,0,0,0,0,1,370,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이병하,의원,민주당,경북 대구시을,"",재선,0,0,0,2,0,0,5,4439,1,0,0,1,0,0,0.0,0.0,0.0,4.51,0.0,0.0
제4대,시행령에,육군본부인사국장,"","","","",0,0,0,0,0,0,1,38,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,원용석,위원장,자유당,충남 당진을,"",초선,5,2,0,0,0,8,141,7608,9,7,0,0,1,4,6.57,2.63,0.0,0.0,0.0,10.52
제4대,차형기,증인,"","","","",0,0,0,0,0,0,33,376,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,하태환,의원,자유당,경북 포항,"",재선,0,0,0,0,0,0,3,107,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,신현모,의원,한국민주당,황해도 연백을,"",초선,0,0,0,0,0,0,3,844,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이용범,위원,자유당,경남 창원을,"",재선,10,0,0,0,0,0,17,1748,1,0,1,0,0,0,57.21,0.0,0.0,0.0,0.0,0.0
제헌,"",문교사회위원장,"","","","",0,0,0,0,0,0,1,236,35,14,13,1,8,13,0.0,0.0,0.0,0.0,0.0,0.0
제4대,윤택중,위원,민주당,전북 익산을,"",3선,8,0,0,0,0,1,100,28866,6,0,0,0,0,1,2.77,0.0,0.0,0.0,0.0,0.35
제4대,조재천,의원,민주당,경북 대구시정,"",4선,3,0,0,0,0,0,54,110253,5,0,0,1,0,1,0.27,0.0,0.0,0.0,0.0,0.0
제2대,여는,"","","","","",0,0,0,0,0,0,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,및군사,"","","","","",0,0,0,0,0,0,1,81,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이두형,위원,"","","","",0,0,0,0,0,0,3,371,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,"",상공위원장,"","","","",1,0,0,0,0,0,2,627,138,25,25,10,3,18,15.95,0.0,0.0,0.0,0.0,0.0
제3대,라든지,"","","","","",0,0,0,0,0,0,1,159,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김의택,위원,민주당,전남 함평군,"",4선,5,0,0,0,0,0,36,10720,2,0,1,0,0,0,4.66,0.0,0.0,0.0,0.0,0.0
제3대,대법관,"","","","","",1,0,0,0,0,0,4,668,1,0,0,0,0,0,14.97,0.0,0.0,0.0,0.0,0.0
제4대,김의준,법제사법위원장,자유당,경기 여주군,"",3선,0,0,0,0,0,0,17,5757,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,유영준,위원,자유당,경기 옹진,"",초선,9,0,0,2,0,1,166,6839,5,0,0,2,0,1,13.16,0.0,0.0,2.92,0.0,1.46
제4대,"",국방부총무국장,"","","","",1,0,0,0,0,0,15,300,138,25,25,10,3,18,33.33,0.0,0.0,0.0,0.0,0.0
제헌,홍범희,의원,무소속,강원 원주,"",재선,5,0,0,0,0,0,18,3724,1,0,0,0,0,0,13.43,0.0,0.0,0.0,0.0,0.0
제2대,박기배,의원,무소속,전남 해남을,"",초선,1,4,0,0,0,0,9,4139,1,2,0,0,0,0,2.42,9.66,0.0,0.0,0.0,0.0
제2대,최병주,의원,무소속,전북 부안,"",초선,0,0,0,0,0,0,2,492,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,안준기,"",자유당,경남 산청,"",초선,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",내무위원장,"","","","",9,0,0,4,0,0,29,22971,94,35,22,8,8,20,3.92,0.0,0.0,1.74,0.0,0.0
제4대,손영수,위원장,자유당,경남 하동,"",초선,0,0,0,0,0,0,18,591,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,김봉조,위원,교육협회,경북 청송,"",재선,0,0,0,0,0,0,2,120,1,0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0
제3대,함재훈,위원,자유당,강원 원주,"",재선,0,0,0,0,0,0,1,130,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김동욱,의원,민주당,"경남 부산시,서구을","",3선,1,12,0,0,0,0,26,15715,6,11,4,0,0,0,0.64,7.64,0.0,0.0,0.0,0.0
제헌,백관수,의원,한국민주당,전북 고창을,"",초선,5,0,0,0,1,19,275,25410,6,0,0,0,1,4,1.97,0.0,0.0,0.0,0.39,7.48
제4대,이명선,증인,"","","","",0,0,0,0,0,0,13,565,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김기철,위원,자유당,충북 충주,"",4선,2,0,0,0,0,0,22,3870,2,0,0,0,0,0,5.17,0.0,0.0,0.0,0.0,0.0
제4대,정세환,위원,무소속,전북 고창갑,"",재선,0,1,0,0,0,0,19,1184,0,1,0,0,0,0,0.0,8.45,0.0,0.0,0.0,0.0
제2대,조경규,의원,무소속,경북 대구갑,"",3선,6,0,0,0,0,0,41,10540,3,1,1,0,0,0,5.69,0.0,0.0,0.0,0.0,0.0
제4대,유용식,"",자유당,경기 양평,"",초선,0,0,0,0,0,0,1,34,3,1,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,박혜정,의원,"","","","",0,0,0,0,0,0,1,538,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,법제처장,"","","","","",6,0,0,0,0,0,24,10469,2,0,0,0,0,0,5.73,0.0,0.0,0.0,0.0,0.0
제3대,김진만,상공위원장,자유당,강원 삼척군,"",7선,3,0,0,0,0,0,10,4876,1,1,1,0,0,0,6.15,0.0,0.0,0.0,0.0,0.0
제4대,정재원,의원,자유당,경북 예천,"",초선,0,0,0,0,0,0,1,303,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,김기철,의원,대동청년당,충북 충주,"",4선,0,0,0,0,0,0,10,125,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김영관,해군본부인사국장,"","","","",0,0,0,0,0,0,4,97,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이재형,시국대책특별위원장,무소속,경기 시흥시,"",7선,0,0,0,0,0,0,3,633,7,3,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제4대,손도심,위원,자유당,경기 화성갑,"",재선,5,0,0,0,0,0,224,5698,3,0,0,0,0,0,8.78,0.0,0.0,0.0,0.0,0.0
제3대,주중대사,"","","","","",0,0,0,0,0,0,1,986,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이상룡,위원,"","","","",0,0,0,0,0,0,3,285,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,융자은행,"","","","","",0,0,0,0,0,0,1,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김응주,위원,민주당,"경남 부산시,중구","",4선,11,0,0,0,0,0,50,13568,6,0,0,0,0,0,8.11,0.0,0.0,0.0,0.0,0.0
제4대,이규일,공보실방송관리국장,"","","","",0,0,0,0,0,0,4,178,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,안상한,문교위원장,무소속,강원 횡성,"",초선,1,0,0,0,0,0,40,4424,5,3,0,0,0,0,2.26,0.0,0.0,0.0,0.0,0.0
제4대,권소협이,증인,"","","","",0,0,0,0,0,0,2,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,박준,의원,무소속,경북 군위,"",초선,0,0,0,0,0,0,48,7389,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,두번,"","","","","",0,0,0,0,0,0,1,34,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,조경규,의장,자유당,경남 함안군,"",3선,0,0,0,0,0,0,1,48,9,4,7,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
제2대,운치영,부의장,"","","","",0,0,0,0,0,0,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이필호,의원,민주당,전남 광주을 ,"",초선,0,1,0,0,0,0,7,2630,3,1,3,2,0,0,0.0,3.8,0.0,0.0,0.0,0.0
제4대,박창화,의원,민주당,경남 밀양갑,"",초선,0,0,0,0,0,0,3,2065,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,박세경,"",자유당,전북 임실군,"",재선,0,0,0,0,0,0,1,21,2,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,인태식,위원,자유당,충남 당진군갑,"",3선,0,0,0,0,0,0,2,367,6,14,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김영삼,위원,자유당,경남 거제군,"",9선,0,0,0,0,0,0,4,1500,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,곽상훈,의원,무소속,경기 인천시을,"",5선,0,0,0,0,0,0,29,13578,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,권중돈,위원,민주당,경북 영천군을,"",5선,6,0,0,0,0,1,305,9862,3,0,0,0,0,1,6.08,0.0,0.0,0.0,0.0,1.01
제3대,최수주,부의장,"","","","",0,0,0,0,0,0,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,유지원,국방위원장,자유당,충남 연기군,"",재선,0,0,0,0,0,0,1,365,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,지당한,국방부경리국장,"","","","",0,0,0,0,0,0,1,40,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,김신서,재무부세관국장,"","","","",0,0,0,0,0,0,6,330,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,안광호,국방부관리국장,"","","","",0,0,0,0,0,0,10,923,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,이강우,위원,무소속,경남 진주,"",초선,0,0,0,0,0,0,3,150,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,"",공군작전참모부장,"","","","",0,0,0,0,0,0,1,8,138,25,25,10,3,18,0.0,0.0,0.0,0.0,0.0,0.0
제4대,장경근,의원,자유당,경기 부천,"",재선,1,1,0,0,0,0,15,11616,1,1,0,0,0,0,0.86,0.86,0.0,0.0,0.0,0.0
제3대,함두영,위원,자유당,서울 마포구을,"",초선,2,2,0,0,0,0,118,9327,1,1,0,0,0,1,2.14,2.14,0.0,0.0,0.0,0.0
제3대,한희석,"",자유당,충남 천안군,"",재선,0,0,0,0,0,0,1,25,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,최재유,사회보건부장관,"","","","",0,0,0,0,0,0,1,353,7,0,4,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김정환,위원,민주당,경남 밀양을,"",초선,0,1,0,0,0,0,11,4639,1,1,0,0,0,0,0.0,2.16,0.0,0.0,0.0,0.0
제헌,임병직,외무부장관,"","","","",0,0,0,0,0,0,7,2020,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이존일,증인,"","","","",0,0,0,0,0,0,8,586,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김순희,증인,"","","","",0,0,0,0,0,0,14,421,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,엄요섭,증인,"","","","",0,0,0,0,0,0,15,2180,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,윤우경,구황실재산사무총국장,"","","","",0,0,0,0,0,0,2,701,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제3대,이우룡,해군본부예산국장,"","","","",0,0,0,0,0,0,2,223,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이영우,해병대사령부작전교육국장,"","","","",0,0,0,0,0,0,6,138,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,장홍염,위원,한국민주당,전남 무안을,"",재선,0,0,0,0,0,0,18,754,0,1,11,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이종수,"",자유당,경남 김해을,"",3선,0,0,0,0,0,0,1,20,1,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,르지만,"","","","","",0,0,0,0,0,0,1,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,그중에서,육군본부군수국장,"","","","",0,0,0,0,0,0,1,109,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이영언,상공위원장,자유당,"경남 부산시,영도갑","",재선,0,0,0,0,0,0,3,65,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,한필수,위원,무소속,충북 제천,"",초선,0,0,0,0,0,0,1,99,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,연병호,의원,대한국민당,충북 괴산,"",재선,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,노진설,감찰위원장,"","","","",0,0,0,0,0,0,4,2532,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,현재,해병대사령부군수국장,"","","","",0,0,0,0,0,0,1,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,정경도,증인,"","","","",0,0,0,0,0,0,6,242,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,허판수,증인,"","","","",0,0,0,0,0,0,16,899,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제2대,조경규,위원,무소속,경북 대구갑,"",3선,0,0,0,0,0,0,1,94,3,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,박순석,위원,무소속,경북 영일갑,"",3선,9,0,0,0,0,0,7,1133,5,1,3,0,1,0,79.44,0.0,0.0,0.0,0.0,0.0
제3대,윤치영,의원,국민당,서울 중구갑,"",4선,3,0,0,0,0,1,34,26313,1,0,0,0,0,1,1.14,0.0,0.0,0.0,0.0,0.38
제3대,천병규,재무부장관,"","","","",0,0,0,0,0,0,1,245,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,김학준,의원,민주당,충남 공주군을,"",재선,1,6,0,0,0,0,4,6707,4,7,7,0,0,0,1.49,8.95,0.0,0.0,0.0,0.0
제4대,김원태,의원,자유당,충북 괴산군,"",3선,0,1,0,0,0,0,7,5172,1,2,0,0,0,1,0.0,1.93,0.0,0.0,0.0,0.0
제4대,이형모,의원,자유당,전남 승주,"",재선,1,0,0,0,0,0,3,1231,7,3,0,0,1,2,8.12,0.0,0.0,0.0,0.0,0.0
제3대,김보영,의원,자유당,경북 청도,"",초선,1,0,0,0,0,0,4,2268,1,0,0,0,0,0,4.41,0.0,0.0,0.0,0.0,0.0
제4대,이갑식,위원,자유당,전남 구례,"",재선,0,6,0,0,0,0,16,2752,2,9,0,0,0,0,0.0,21.8,0.0,0.0,0.0,0.0
제4대,윤우경,구황실재산관리사무총국장,"","","","",0,0,0,0,0,0,38,4979,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제3대,"",예산국장,"","","","",0,0,0,0,0,0,1,14,94,35,22,8,8,20,0.0,0.0,0.0,0.0,0.0,0.0
제4대,류지원,"","","","","",0,0,0,0,0,0,1,95,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,이은태,의원,자유당,전남 여천,"",초선,0,0,0,0,0,0,3,1145,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,최희송,의원,민주당,경북 대구시을,"",4선,0,0,0,0,0,0,2,897,0,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
제4대,박순석,위원,자유당,경북 영일갑,"",3선,0,0,0,0,0,0,12,2168,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제4대,보이,"","","","","",0,0,0,0,0,0,1,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제3대,서울,체신부전무국장,"","","","",0,0,0,0,0,0,1,58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
제헌,백남채,의원,한국민주당,경북 대구병,"",초선,0,0,0,0,0,0,37,200,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
